"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4638184";"";"None";"916.92";"2";"6.70";"Example 153";"C[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@]2(Cc3ccc(Cl)cc3)CCCN(C2)C(=O)[C@H](CC2CC2)CC(=O)N1Cc1c(F)cc(Cl)cc1Oc1ccc(-c2cnc(CNC3CCC3)n2C)cc1";"IC50";"'='";"0.93";"nM";"9.03";"";"";"UO_0000065";"9.85";"0.19";"2.33";"5.71";"0";"CHEMBL4622704";"Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619822";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";"";"0.00093"
"CHEMBL4114463";"";"None";"585.71";"2";"4.20";"BDBM200370";"Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(OC(=O)C(C)C)C(C)C)n2)cc1)[C@@H]1CCCNC1";"IC50";"'>'";"20000.0";"nM";"";"";"356428";"UO_0000065";"";"";"";"";"0";"CHEMBL3887820";"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"20000.0"
"CHEMBL4227596";"";"None";"1108.26";"None";"None";"Ref 36, cpd P5";"CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"5.23";"None";"None";"None";"0";"CHEMBL4221943";"Inhibition of PCSK9 binding to LDLR in human HuH7 cells after 5 hrs by On-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219125";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"1.6"
"CHEMBL4109308";"";"None";"433.90";"0";"3.26";"1; PF-06446846";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1";"IC50";"'='";"750.0";"nM";"6.12";"";"";"UO_0000065";"14.12";"0.27";"2.86";"6.90";"1";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"0.75"
"CHEMBL5408632";"";"None";"467.45";"0";"3.63";"8";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1C(F)(F)F)[C@@H]1CCCNC1";"IC50";"'='";"1660.0";"nM";"5.78";"";"";"UO_0000065";"12.36";"0.23";"2.15";"6.51";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"1.66"
"CHEMBL5415107";"";"None";"453.51";"0";"2.50";"11";"Cn1ncc2ccnc(N(C(=O)c3ccc(-n4nnc5cccnc54)cc3)[C@@H]3CCCNC3)c21";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"13.69";"0.25";"3.71";"5.82";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"0.62"
"CHEMBL5414787";"";"None";"455.55";"0";"3.82";"12";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1nccc2ccsc12)[C@@H]1CCCNC1";"IC50";"'='";"730.0";"nM";"6.14";"";"";"UO_0000065";"13.47";"0.25";"2.32";"6.91";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"0.73"
"CHEMBL5421898";"";"None";"428.50";"0";"2.75";"14";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1nccn1C1CC1)[C@@H]1CCCNC1";"IC50";"'='";"6840.0";"nM";"5.17";"";"";"UO_0000065";"12.05";"0.22";"2.41";"5.51";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"6.84"
"CHEMBL5397401";"";"None";"463.93";"0";"2.48";"29";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@H]1CNC[C@H](CO)C1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"11.50";"0.22";"2.86";"4.89";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"INHIBITOR";"";"4.6"
"CHEMBL5414972";"";"None";"526.00";"1";"4.32";"32";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@H]1CNC[C@H](Oc2ccccc2)C1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"";"";"20.0"
"CHEMBL5420031";"";"None";"520.98";"1";"2.84";"33";"CNC(=O)OC[C@H]1CNC[C@H](N(C(=O)c2ccc(-n3nnc4cccnc43)cc2)c2ncccc2Cl)C1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5365867";"Inhibition of full length human PCSK9 expressed in human Huh-7 cells by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5365408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"";"";"20.0"
