"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3976646";"";"None";"344.80";"0";"3.85";"BDBM238029";"CC(C)(CO)c1ccc(-c2cc3c(C(=O)O)n[nH]c3cc2Cl)cc1";"EC50";"'='";"27.0";"nM";"7.57";"";"415130";"UO_0000065";"21.95";"0.43";"3.72";"8.78";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"27.0"
"CHEMBL5179319";"";"None";"551.69";"1";"4.45";"26";"COc1ccc(CC2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)nc3)CC2)cc1";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"16.31";"0.30";"4.55";"9.13";"0";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"1.0"
"CHEMBL4110199";"";"None";"596.11";"1";"4.59";"BDBM240770";"CS(=O)(=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1)N1CCCC1";"EC50";"'='";"54.0";"nM";"7.27";"";"420101";"UO_0000065";"12.19";"0.24";"2.68";"5.95";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"54.0"
"CHEMBL4108349";"";"None";"556.04";"1";"3.44";"BDBM240781";"CN=S(=O)(NC)c1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"67.0";"nM";"7.17";"";"420113";"UO_0000065";"12.90";"0.26";"3.73";"5.48";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"67.0"
"CHEMBL3942768";"";"None";"316.74";"0";"3.98";"BDBM238013";"CCOc1ccc(-c2cc3c(C(=O)O)n[nH]c3cc2Cl)cc1";"EC50";"'='";"38.5";"nM";"7.42";"";"415114";"UO_0000065";"23.41";"0.46";"3.43";"9.86";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"38.5"
"CHEMBL3923669";"";"None";"364.79";"0";"4.95";"BDBM238015";"O=C(O)c1n[nH]c2cc(Cl)c(-c3ccc(-c4ccccc4O)cc3)cc12";"EC50";"'='";"1.8";"nM";"8.74";"";"415116";"UO_0000065";"23.97";"0.46";"3.79";"10.14";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.8"
"CHEMBL3978737";"";"None";"314.73";"0";"3.52";"BDBM238027";"O=C(O)c1n[nH]c2cc(Cl)c(-c3ccc4c(c3)CCO4)cc12";"EC50";"'='";"344.5";"nM";"6.46";"";"415128";"UO_0000065";"20.53";"0.40";"2.94";"8.59";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"344.5"
"CHEMBL3949321";"";"None";"313.78";"1";"5.31";"BDBM238070";"CC(C)c1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cc1";"EC50";"'='";"192.0";"nM";"6.72";"";"415174";"UO_0000065";"21.41";"0.42";"1.41";"12.65";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"192.0"
"CHEMBL3956640";"";"None";"375.81";"0";"3.96";"BDBM237976";"COc1cc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)ccc1OCCCO";"EC50";"'='";"133.0";"nM";"6.88";"";"415077";"UO_0000065";"18.30";"0.36";"2.92";"7.49";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"133.0"
"CHEMBL4107956";"";"None";"343.33";"0";"4.66";"BDBM238062";"O=C(O)c1c[nH]c2cc(F)c(-c3ccc([C@H]4CCCO4)cc3)c(F)c12";"EC50";"'='";"16.75";"nM";"7.78";"";"415164";"UO_0000065";"22.65";"0.42";"3.12";"12.48";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"16.75"
"CHEMBL3913606";"";"None";"339.37";"0";"4.91";"BDBM238078";"O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4CCCCO4)cc3)cc12";"EC50";"'='";"10.96";"nM";"7.96";"";"415185";"UO_0000065";"23.46";"0.43";"3.05";"12.77";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"10.96"
"CHEMBL3979636";"";"None";"408.25";"1";"5.67";"BDBM237985";"O=C(O)c1c[nH]c2cc(Br)c(-c3ccc(-c4ccccc4O)cc3)cc12";"EC50";"'='";"4.3";"nM";"8.37";"";"415086";"UO_0000065";"20.49";"0.44";"2.70";"11.41";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"4.3"
"CHEMBL3934606";"";"None";"369.80";"0";"4.69";"BDBM237995";"O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(C(=O)O)CCC4)cc3)cc12";"EC50";"'='";"1995.0";"nM";"5.70";"";"415096";"UO_0000065";"15.41";"0.30";"1.01";"6.31";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1995.0"
